rateId,document,version,effectiveDate,expirationDate,lastUpdateDate,shippingStartDate,shippingEndDate,productGroup,originGroup,originId,destinationGroup,destinationId,rateFactorType,rate,currency,rateUom,loadQuantity,ratePerUom,mode,distanceUom,distanceLower,distanceUpper,originCountry,originLabel,destinationCountry,destinationLabel
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|500|#|510,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,120.80,USD,ST,20,120.8,TRUCK,MI,500,510,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|940|#|950,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,135.77,USD,ST,25,135.77,TRUCK,MI,940,950,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|160|#|170,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IA,FALSE,US,UNIT,23.85,USD,ST,25,23.85,TRUCK,MI,160,170,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|180|#|190,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,44.44,USD,ST,20,44.44,TRUCK,MI,180,190,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|500|#|510,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,70.46,USD,ST,25,70.46,TRUCK,MI,500,510,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|170|#|180,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,42.26,USD,ST,20,42.26,TRUCK,MI,170,180,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|710|#|720,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,171.13,USD,ST,20,171.13,TRUCK,MI,710,720,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|780|#|790,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,188.17,USD,ST,20,188.17,TRUCK,MI,780,790,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|400|#|410,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,NE,FALSE,US,UNIT,53.70,USD,ST,25,53.7,TRUCK,MI,400,410,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|500|#|510,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,118.83,USD,ST,20,118.83,TRUCK,MI,500,510,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|510|#|520,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,74.66,USD,ST,25,74.66,TRUCK,MI,510,520,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|240|#|250,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,57.69,USD,ST,20,57.69,TRUCK,MI,240,250,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|540|#|550,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,133.44,USD,ST,20,133.44,TRUCK,MI,540,550,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|ND|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|570|#|580,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,ND,FALSE,US,UNIT,86.60,USD,ST,25,86.6,TRUCK,MI,570,580,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|630|#|640,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,151.81,USD,ST,20,151.81,TRUCK,MI,630,640,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|270|#|280,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,67.54,USD,ST,20,67.54,TRUCK,MI,270,280,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|490|#|500,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,116.29,USD,ST,20,116.29,TRUCK,MI,490,500,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|300|#|310,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,72.20,USD,ST,20,72.2,TRUCK,MI,300,310,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|340|#|350,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,85.09,USD,ST,20,85.09,TRUCK,MI,340,350,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|340|#|350,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,NE,FALSE,US,UNIT,45.55,USD,ST,25,45.55,TRUCK,MI,340,350,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|SD|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|750|#|760,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,SD,FALSE,US,UNIT,102.25,USD,ST,25,102.25,TRUCK,MI,750,760,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|300|#|310,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,72.33,USD,ST,20,72.33,TRUCK,MI,300,310,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|290|#|300,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,69.64,USD,ST,20,69.64,TRUCK,MI,290,300,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|ND|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|440|#|450,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,ND,FALSE,US,UNIT,70.36,USD,ST,25,70.36,TRUCK,MI,440,450,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|ND|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|40|#|50,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,ND,FALSE,US,UNIT,10.50,USD,ST,25,10.5,TRUCK,MI,40,50,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|830|#|840,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,197.60,USD,ST,20,197.6,TRUCK,MI,830,840,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|SD|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|610|#|620,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,SD,FALSE,US,UNIT,83.75,USD,ST,25,83.75,TRUCK,MI,610,620,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|280|#|290,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,41.21,USD,ST,25,41.21,TRUCK,MI,280,290,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|240|#|250,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,57.83,USD,ST,20,57.83,TRUCK,MI,240,250,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|800|#|810,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,190.77,USD,ST,20,190.77,TRUCK,MI,800,810,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|770|#|780,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,183.59,USD,ST,20,183.59,TRUCK,MI,770,780,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|130|#|140,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,19.11,USD,ST,25,19.11,TRUCK,MI,130,140,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|560|#|570,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,OK,FALSE,US,UNIT,75.24,USD,ST,25,75.24,TRUCK,MI,560,570,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|510|#|520,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,72.89,USD,ST,25,72.89,TRUCK,MI,510,520,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|360|#|370,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,OK,FALSE,US,UNIT,51.69,USD,ST,25,51.69,TRUCK,MI,360,370,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|250|#|260,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,59.80,USD,ST,20,59.8,TRUCK,MI,250,260,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|900|#|910,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,213.87,USD,ST,20,213.87,TRUCK,MI,900,910,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|130|#|140,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,34.73,USD,ST,20,34.73,TRUCK,MI,130,140,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|480|#|490,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,114.42,USD,ST,20,114.42,TRUCK,MI,480,490,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|410|#|420,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,60.35,USD,ST,25,60.35,TRUCK,MI,410,420,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|960|#|970,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,138.67,USD,ST,25,138.67,TRUCK,MI,960,970,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|520|#|530,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,74.28,USD,ST,25,74.28,TRUCK,MI,520,530,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|910|#|920,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,223.42,USD,ST,20,223.42,TRUCK,MI,910,920,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|640|#|650,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,OK,FALSE,US,UNIT,92.21,USD,ST,25,92.21,TRUCK,MI,640,650,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|150|#|160,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,37.74,USD,ST,20,37.74,TRUCK,MI,150,160,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|270|#|280,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,65.99,USD,ST,20,65.99,TRUCK,MI,270,280,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|580|#|590,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,140.45,USD,ST,20,140.45,TRUCK,MI,580,590,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|250|#|260,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,NE,FALSE,US,UNIT,59.96,USD,ST,20,59.96,TRUCK,MI,250,260,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|150|#|160,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,OK,FALSE,US,UNIT,21.77,USD,ST,25,21.77,TRUCK,MI,150,160,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|130|#|140,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,33.84,USD,ST,20,33.84,TRUCK,MI,130,140,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|870|#|880,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,205.34,USD,ST,20,205.34,TRUCK,MI,870,880,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|260|#|270,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,63.15,USD,ST,20,63.15,TRUCK,MI,260,270,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|510|#|520,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,KS,FALSE,US,UNIT,71.86,USD,ST,25,71.86,TRUCK,MI,510,520,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|800|#|810,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,192.64,USD,ST,20,192.64,TRUCK,MI,800,810,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|NE|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|370|#|380,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,NE,FALSE,US,UNIT,49.58,USD,ST,25,49.58,TRUCK,MI,370,380,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|SD|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|80|#|90,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,SD,FALSE,US,UNIT,13.19,USD,ST,25,13.19,TRUCK,MI,80,90,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|550|#|560,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,133.04,USD,ST,20,133.04,TRUCK,MI,550,560,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|450|#|460,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,106.94,USD,ST,20,106.94,TRUCK,MI,450,460,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|10|#|20,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IA,FALSE,US,UNIT,5.51,USD,ST,25,5.51,TRUCK,MI,10,20,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|810|#|820,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,199.48,USD,ST,20,199.48,TRUCK,MI,810,820,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|300|#|310,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,MN,FALSE,US,UNIT,43.21,USD,ST,25,43.21,TRUCK,MI,300,310,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|200|#|210,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MN,FALSE,US,UNIT,49.48,USD,ST,20,49.48,TRUCK,MI,200,210,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|640|#|650,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IL,FALSE,US,UNIT,155.62,USD,ST,20,155.62,TRUCK,MI,640,650,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OH|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|580|#|590,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OH,FALSE,US,UNIT,137.94,USD,ST,20,137.94,TRUCK,MI,580,590,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IA|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|400|#|410,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IA,FALSE,US,UNIT,97.01,USD,ST,20,97.01,TRUCK,MI,400,410,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|390|#|400,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,97.74,USD,ST,20,97.74,TRUCK,MI,390,400,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|490|#|500,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,116.92,USD,ST,20,116.92,TRUCK,MI,490,500,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|SD|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|800|#|810,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,SD,FALSE,US,UNIT,109.00,USD,ST,25,109,TRUCK,MI,800,810,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|340|#|350,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,81.26,USD,ST,20,81.26,TRUCK,MI,340,350,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|SD|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|520|#|530,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,SD,FALSE,US,UNIT,72.79,USD,ST,25,72.79,TRUCK,MI,520,530,US,StateOrProvince,US,Country
LIQ_GUIDANCE|#|IL|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|560|#|570,LIQ_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,LIQUID,TRUE,IL,FALSE,US,UNIT,81.94,USD,ST,25,81.94,TRUCK,MI,560,570,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|MO|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|710|#|720,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,MO,FALSE,US,UNIT,169.29,USD,ST,20,169.29,TRUCK,MI,710,720,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|TX|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|710|#|720,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,TX,FALSE,US,UNIT,169.81,USD,ST,20,169.81,TRUCK,MI,710,720,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|KS|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|780|#|790,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,KS,FALSE,US,UNIT,186.01,USD,ST,20,186.01,TRUCK,MI,780,790,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|OK|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|360|#|370,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,OK,FALSE,US,UNIT,86.15,USD,ST,20,86.15,TRUCK,MI,360,370,US,StateOrProvince,US,Country
NH3_GUIDANCE|#|IN|#|US|#|2024-03-31|#|UNIT|#|USD|#|ST|#|MI|#|590|#|600,NH3_GUIDANCE,1,2024-02-16,,2024-02-16 11:06:35,2024-01-01,2024-03-31,AMMONIA,TRUE,IN,FALSE,US,UNIT,145.81,USD,ST,20,145.81,TRUCK,MI,590,600,US,StateOrProvince,US,Country
