origin_city_state,dest_city_state,comm,orig_city,orig_state,dest_city,dest_state
"MICHOUD, LA","SHEFFIELD, MA",UREA,MICHOUD,LA,SHEFFIELD,MA
"MICHOUD, LA","SMITHVILLE, OH",UREA,MICHOUD,LA,SMITHVILLE,OH
"MICHOUD, LA","STATESVILLE, NC",UREA,MICHOUD,LA,STATESVILLE,NC
"MICHOUD, LA","STAUNTON, VA",UREA,MICHOUD,LA,STAUNTON,VA
"MICHOUD, LA","SULLIVAN, OH",UREA,MICHOUD,LA,SULLIVAN,OH
"MICHOUD, LA","SYLACAUGA, AL",UREA,MICHOUD,LA,SYLACAUGA,AL
"MICHOUD, LA","TOLEDO, OH",UREA,MICHOUD,LA,TOLEDO,OH
"MICHOUD, LA","UTICA, NY",UREA,MICHOUD,LA,UTICA,NY
"MICHOUD, LA","WATERVILLE, NY",UREA,MICHOUD,LA,WATERVILLE,NY
"MICHOUD, LA","WEBBERVILLE, MI",UREA,MICHOUD,LA,WEBBERVILLE,MI
"MICHOUD, LA","WEYERS CAVE, VA",UREA,MICHOUD,LA,WEYERS CAVE,VA
"MICHOUD, LA","WILLIAMSON, NY",UREA,MICHOUD,LA,WILLIAMSON,NY
"MICHOUD, LA","WINCHESTER, KY",UREA,MICHOUD,LA,WINCHESTER,KY
"MICHOUD, LA","WINSTON-SALEM, NC",UREA,MICHOUD,LA,WINSTON-SALEM,NC
"MICHOUD, LA","ZELLWOOD, FL",UREA,MICHOUD,LA,ZELLWOOD,FL
"MICHOUD, LA","ZILWAUKEE, MI",UREA,MICHOUD,LA,ZILWAUKEE,MI
"MILLERSBURG, OR","BOMBAY, CA",NITAMIN,MILLERSBURG,OR,BOMBAY,CA
"MILLERSBURG, OR","CENTRAL FERRY, WA",NITAMIN,MILLERSBURG,OR,CENTRAL FERRY,WA
"MILLERSBURG, OR","CHICAGO, IL",NITAMIN,MILLERSBURG,OR,CHICAGO,IL
"MILLERSBURG, OR","FARNHAMVILLE, IA",NITAMIN,MILLERSBURG,OR,FARNHAMVILLE,IA
"MILLERSBURG, OR","GRAND FORKS, ND",NITAMIN,MILLERSBURG,OR,GRAND FORKS,ND
"MILLERSBURG, OR","HELM, CA",NITAMIN,MILLERSBURG,OR,HELM,CA
"MILLERSBURG, OR","JORDAN, IA",UAN,MILLERSBURG,OR,JORDAN,IA
"MILLERSBURG, OR","MIDWAY, ID",NITAMIN,MILLERSBURG,OR,MIDWAY,ID
"MILLERSBURG, OR","MUSKEGON, MI",NITAMIN,MILLERSBURG,OR,MUSKEGON,MI
"MILLERSBURG, OR","SAN JOAQUIN, CA",NITAMIN,MILLERSBURG,OR,SAN JOAQUIN,CA
"MILLERSBURG, OR","STOCKTON, CA",NITAMIN,MILLERSBURG,OR,STOCKTON,CA
"MILLERSBURG, OR","VILLARD JCT, WA",NITAMIN,MILLERSBURG,OR,VILLARD JCT,WA
"MILLERSBURG, OR","WOLSEY, SD",NITAMIN,MILLERSBURG,OR,WOLSEY,SD
"MILWAUKEE, WI","ACKERVILLE, WI",UAN,MILWAUKEE,WI,ACKERVILLE,WI
"MILWAUKEE, WI","ADELL, WI",UAN,MILWAUKEE,WI,ADELL,WI
"MILWAUKEE, WI","HORICON, WI",UAN,MILWAUKEE,WI,HORICON,WI
"MILWAUKEE, WI","MARKESAN, WI",UAN,MILWAUKEE,WI,MARKESAN,WI
"MILWAUKEE, WI","OSHKOSH, WI",UAN,MILWAUKEE,WI,OSHKOSH,WI
"MILWAUKEE, WI","PICKETT, WI",UAN,MILWAUKEE,WI,PICKETT,WI
"MILWAUKEE, WI","PLYMOUTH, WI",UAN,MILWAUKEE,WI,PLYMOUTH,WI
"MILWAUKEE, WI","RIPON, WI",UAN,MILWAUKEE,WI,RIPON,WI
"MINNEAPOLIS, MN","BLACK CREEK, WI",ATS,MINNEAPOLIS,MN,BLACK CREEK,WI
"MINNEAPOLIS, MN","CHENEY, WA",ATS,MINNEAPOLIS,MN,CHENEY,WA
"MINNEAPOLIS, MN","CONRAD, MT",ATS,MINNEAPOLIS,MN,CONRAD,MT
"MINNEAPOLIS, MN","CRAVEN, SD",ATS,MINNEAPOLIS,MN,CRAVEN,SD
"MINNEAPOLIS, MN","DENMARK, WI",ATS,MINNEAPOLIS,MN,DENMARK,WI
"MINNEAPOLIS, MN","EDWALL, WA",ATS,MINNEAPOLIS,MN,EDWALL,WA
"MINNEAPOLIS, MN","GREBNER, SD",ATS,MINNEAPOLIS,MN,GREBNER,SD
"MINNEAPOLIS, MN","HINGHAM, MT",ATS,MINNEAPOLIS,MN,HINGHAM,MT
"MINNEAPOLIS, MN","SUN PRODUCTS, SD",ATS,MINNEAPOLIS,MN,SUN PRODUCTS,SD
"MINNEAPOLIS, MN","WARDEN, WA",ATS,MINNEAPOLIS,MN,WARDEN,WA
"MINNEAPOLIS, MN","WEST BOWDLE, SD",ATS,MINNEAPOLIS,MN,WEST BOWDLE,SD
"MINNEAPOLIS, MN","WINTHROP, MN",UREA,MINNEAPOLIS,MN,WINTHROP,MN
"MINNEAPOLIS, MN","WOLSEY, SD",ATS,MINNEAPOLIS,MN,WOLSEY,SD
"MINOT, ND","AYR, ND",UAN,MINOT,ND,AYR,ND
"MINOT, ND","BEACH, ND",UAN,MINOT,ND,BEACH,ND
"MINOT, ND","BELGRADE, MT",UAN,MINOT,ND,BELGRADE,MT
"MINOT, ND","BOWMAN, ND",UAN,MINOT,ND,BOWMAN,ND
"MINOT, ND","CASSELTON, ND",UAN,MINOT,ND,CASSELTON,ND
"MINOT, ND","EDGAR, MT",UAN,MINOT,ND,EDGAR,MT
"MINOT, ND","GRAND FORKS, ND",UAN,MINOT,ND,GRAND FORKS,ND
"MINOT, ND","HARDIN, MT",UAN,MINOT,ND,HARDIN,MT
"MINOT, ND","HARRISON, MT",UAN,MINOT,ND,HARRISON,MT
"MINOT, ND","HESPER, MT",UAN,MINOT,ND,HESPER,MT
"MINOT, ND","HYSHAM, MT",UAN,MINOT,ND,HYSHAM,MT
"MINOT, ND","JAMESTOWN, ND",ATS,MINOT,ND,JAMESTOWN,ND
"MINOT, ND","KINDRED, ND",UAN,MINOT,ND,KINDRED,ND
"MINOT, ND","LOCKWOOD, MT",UAN,MINOT,ND,LOCKWOOD,MT
"MINOT, ND","MINOT, ND",UAN,MINOT,ND,MINOT,ND
"MINOT, ND","MOORETON, ND",UAN,MINOT,ND,MOORETON,ND
"MINOT, ND","MOORHEAD, MN",UAN,MINOT,ND,MOORHEAD,MN
"MINOT, ND","MURDOCK, MN",UAN,MINOT,ND,MURDOCK,MN
"MINOT, ND","REYNOLDS, ND",UAN,MINOT,ND,REYNOLDS,ND
"MINOT, ND","SCRANTON, ND",UAN,MINOT,ND,SCRANTON,ND
"MINOT, ND","TOWNSEND, MT",UAN,MINOT,ND,TOWNSEND,MT
"MINOT, ND","ULEN, MN",UAN,MINOT,ND,ULEN,MN
"MINOT, ND","WORDEN, MT",UAN,MINOT,ND,WORDEN,MT
"MINOT, ND","YEGEN, MT",UAN,MINOT,ND,YEGEN,MT
"MOBILE, AL","FOUNTAIN, AL",METHANOL,MOBILE,AL,FOUNTAIN,AL
"MONROE, LA","CHICAGO, IL",NITAMIN,MONROE,LA,CHICAGO,IL
"MONROE, LA","CROSSETT, AR",UREA,MONROE,LA,CROSSETT,AR
"MONROE, LA","KANSAS CITY, MO",NITAMIN,MONROE,LA,KANSAS CITY,MO
"MONTE VISTA, CO","CENTER, CO",UAN,MONTE VISTA,CO,CENTER,CO
"MONTE VISTA, CO","CENTER, CO",UREA,MONTE VISTA,CO,CENTER,CO
"MONTE VISTA, CO","MONTE VISTA, CO",ATS,MONTE VISTA,CO,MONTE VISTA,CO
"N MAINE JCT, ME","FT FAIRFIELD, ME",UAN,N MAINE JCT,ME,FT FAIRFIELD,ME
"NEW ORLEANS, LA","AMBRIDGE, PA",METHANOL,NEW ORLEANS,LA,AMBRIDGE,PA
"NEW ORLEANS, LA","AMES, OK",MAP,NEW ORLEANS,LA,AMES,OK
"NEW ORLEANS, LA","ATLANTA, GA",METHANOL,NEW ORLEANS,LA,ATLANTA,GA
"NEW ORLEANS, LA","BARTLETT, TX",MAP,NEW ORLEANS,LA,BARTLETT,TX
"NEW ORLEANS, LA","BELHAVEN, NC",MAP,NEW ORLEANS,LA,BELHAVEN,NC
"NEW ORLEANS, LA","BELLE (KNWA), WV",METHANOL,NEW ORLEANS,LA,BELLE (KNWA),WV
"NEW ORLEANS, LA","BIG SPRING, TX",DEF,NEW ORLEANS,LA,BIG SPRING,TX
"NEW ORLEANS, LA","BIRMINGHAM, AL",METHANOL,NEW ORLEANS,LA,BIRMINGHAM,AL
"NEW ORLEANS, LA","BRANDON, MB",MAP,NEW ORLEANS,LA,BRANDON,MB
"NEW ORLEANS, LA","BREWSTER, MN",MAP,NEW ORLEANS,LA,BREWSTER,MN
"NEW ORLEANS, LA","BROCK, SK",MAP,NEW ORLEANS,LA,BROCK,SK
"NEW ORLEANS, LA","BRYAN, TX",MAP,NEW ORLEANS,LA,BRYAN,TX
"NEW ORLEANS, LA","BUFFALO, TX",MAP,NEW ORLEANS,LA,BUFFALO,TX
"NEW ORLEANS, LA","BYNUM, AL",METHANOL,NEW ORLEANS,LA,BYNUM,AL
"NEW ORLEANS, LA","CALEXICO, CA",MAP,NEW ORLEANS,LA,CALEXICO,CA
"NEW ORLEANS, LA","CALIPATRIA, CA",MAP,NEW ORLEANS,LA,CALIPATRIA,CA
"NEW ORLEANS, LA","CAMILLA, GA",DEF,NEW ORLEANS,LA,CAMILLA,GA
"NEW ORLEANS, LA","CASA GRANDE, AZ",MAP,NEW ORLEANS,LA,CASA GRANDE,AZ
"NEW ORLEANS, LA","CEDAR RAPIDS, IA",MAP,NEW ORLEANS,LA,CEDAR RAPIDS,IA
"NEW ORLEANS, LA","CHANUTE, KS",MAP,NEW ORLEANS,LA,CHANUTE,KS
"NEW ORLEANS, LA","CHICAGO, IL",DEF,NEW ORLEANS,LA,CHICAGO,IL
"NEW ORLEANS, LA","CHICAGO, IL",MAP,NEW ORLEANS,LA,CHICAGO,IL
"NEW ORLEANS, LA","CLARE, IA",MAP,NEW ORLEANS,LA,CLARE,IA
"NEW ORLEANS, LA","CLEBURNE, TX",METHANOL,NEW ORLEANS,LA,CLEBURNE,TX
"NEW ORLEANS, LA","COLUMBIANA, OH",METHANOL,NEW ORLEANS,LA,COLUMBIANA,OH
"NEW ORLEANS, LA","COLUMBUS, OH",METHANOL,NEW ORLEANS,LA,COLUMBUS,OH
"NEW ORLEANS, LA","DALLAS, TX",DEF,NEW ORLEANS,LA,DALLAS,TX
"NEW ORLEANS, LA","DANSVILLE, NY",MAP,NEW ORLEANS,LA,DANSVILLE,NY
"NEW ORLEANS, LA","DISCOVERY PARK, OH",METHANOL,NEW ORLEANS,LA,DISCOVERY PARK,OH
"NEW ORLEANS, LA","DIXICO, TX",DEF,NEW ORLEANS,LA,DIXICO,TX
"NEW ORLEANS, LA","DON, ID",MAP,NEW ORLEANS,LA,DON,ID
"NEW ORLEANS, LA","DOTHAN, AL",MAP,NEW ORLEANS,LA,DOTHAN,AL
"NEW ORLEANS, LA","DUGALD, MB",MAP,NEW ORLEANS,LA,DUGALD,MB
"NEW ORLEANS, LA","EAST ST LOUIS, IL",DEF,NEW ORLEANS,LA,EAST ST LOUIS,IL
"NEW ORLEANS, LA","EL CENTRO, CA",MAP,NEW ORLEANS,LA,EL CENTRO,CA
"NEW ORLEANS, LA","ELDON, TX",DEF,NEW ORLEANS,LA,ELDON,TX
"NEW ORLEANS, LA","ELMENDORF, TX",DEF,NEW ORLEANS,LA,ELMENDORF,TX
"NEW ORLEANS, LA","ELSTOW, SK",MAP,NEW ORLEANS,LA,ELSTOW,SK
"NEW ORLEANS, LA","ENFIELD, NC",MAP,NEW ORLEANS,LA,ENFIELD,NC
"NEW ORLEANS, LA","ERIE, PA",METHANOL,NEW ORLEANS,LA,ERIE,PA
"NEW ORLEANS, LA","EVERGREEN, AL",MAP,NEW ORLEANS,LA,EVERGREEN,AL
"NEW ORLEANS, LA","FAIRFAX, SC",MAP,NEW ORLEANS,LA,FAIRFAX,SC
"NEW ORLEANS, LA","FALLS CITY, NE",MAP,NEW ORLEANS,LA,FALLS CITY,NE
"NEW ORLEANS, LA","FOUR OAKS, NC",MAP,NEW ORLEANS,LA,FOUR OAKS,NC
"NEW ORLEANS, LA","FT WORTH, TX",MAP,NEW ORLEANS,LA,FT WORTH,TX
"NEW ORLEANS, LA","FULCO, GA",DEF,NEW ORLEANS,LA,FULCO,GA
"NEW ORLEANS, LA","GIDDINGS, TX",MAP,NEW ORLEANS,LA,GIDDINGS,TX
"NEW ORLEANS, LA","GRAETTINGER, IA",MAP,NEW ORLEANS,LA,GRAETTINGER,IA
"NEW ORLEANS, LA","GRASSY LAKE, AB",MAP,NEW ORLEANS,LA,GRASSY LAKE,AB
"NEW ORLEANS, LA","GRAYLING, MI",METHANOL,NEW ORLEANS,LA,GRAYLING,MI
"NEW ORLEANS, LA","GREENSBORO, NC",DEF,NEW ORLEANS,LA,GREENSBORO,NC
"NEW ORLEANS, LA","HAMLIN, SK",MAP,NEW ORLEANS,LA,HAMLIN,SK
"NEW ORLEANS, LA","HANLEY, SK",MAP,NEW ORLEANS,LA,HANLEY,SK
"NEW ORLEANS, LA","HANSEN, ID",MAP,NEW ORLEANS,LA,HANSEN,ID
"NEW ORLEANS, LA","HAYLAND, NE",MAP,NEW ORLEANS,LA,HAYLAND,NE
"NEW ORLEANS, LA","HOLLY HILL, SC",MAP,NEW ORLEANS,LA,HOLLY HILL,SC
"NEW ORLEANS, LA","HONDO, TX",DEF,NEW ORLEANS,LA,HONDO,TX
"NEW ORLEANS, LA","HOPE, MN",MAP,NEW ORLEANS,LA,HOPE,MN
"NEW ORLEANS, LA","IMPERIAL, CA",MAP,NEW ORLEANS,LA,IMPERIAL,CA
"NEW ORLEANS, LA","ITASCA, TX",MAP,NEW ORLEANS,LA,ITASCA,TX
"NEW ORLEANS, LA","JACKSONVILLE, FL",METHANOL,NEW ORLEANS,LA,JACKSONVILLE,FL
"NEW ORLEANS, LA","JENA, TN",MAP,NEW ORLEANS,LA,JENA,TN
"NEW ORLEANS, LA","KENLY, NC",MAP,NEW ORLEANS,LA,KENLY,NC
"NEW ORLEANS, LA","KINGSPORT, TN",METHANOL,NEW ORLEANS,LA,KINGSPORT,TN
"NEW ORLEANS, LA","KNOXVILLE, TN",DEF,NEW ORLEANS,LA,KNOXVILLE,TN
"NEW ORLEANS, LA","LAKE HARBOR, FL",DEF,NEW ORLEANS,LA,LAKE HARBOR,FL
"NEW ORLEANS, LA","LAREDO, TX",DEF,NEW ORLEANS,LA,LAREDO,TX
"NEW ORLEANS, LA","LAVERGNE, TN",MAP,NEW ORLEANS,LA,LAVERGNE,TN
"NEW ORLEANS, LA","LEBANON, WI",MAP,NEW ORLEANS,LA,LEBANON,WI
"NEW ORLEANS, LA","LILYFIELD, MB",MAP,NEW ORLEANS,LA,LILYFIELD,MB
"NEW ORLEANS, LA","LOUISVILLE, KY",METHANOL,NEW ORLEANS,LA,LOUISVILLE,KY
"NEW ORLEANS, LA","LUMBERTON, NC",MAP,NEW ORLEANS,LA,LUMBERTON,NC
"NEW ORLEANS, LA","MAKWA, MB",MAP,NEW ORLEANS,LA,MAKWA,MB
"NEW ORLEANS, LA","MARLIN, TX",MAP,NEW ORLEANS,LA,MARLIN,TX
"NEW ORLEANS, LA","MEDFORD, OK",MAP,NEW ORLEANS,LA,MEDFORD,OK
"NEW ORLEANS, LA","MEIGS, GA",DEF,NEW ORLEANS,LA,MEIGS,GA
"NEW ORLEANS, LA","MEMPHIS, TN",DEF,NEW ORLEANS,LA,MEMPHIS,TN
"NEW ORLEANS, LA","MENAN, ID",MAP,NEW ORLEANS,LA,MENAN,ID
"NEW ORLEANS, LA","MIDLAND, MI",METHANOL,NEW ORLEANS,LA,MIDLAND,MI
"NEW ORLEANS, LA","MILLICAN, TX",MAP,NEW ORLEANS,LA,MILLICAN,TX
"NEW ORLEANS, LA","MILTON, VT",MAP,NEW ORLEANS,LA,MILTON,VT
"NEW ORLEANS, LA","MOBILE, AL",METHANOL,NEW ORLEANS,LA,MOBILE,AL
"NEW ORLEANS, LA","MONTGOMERY, AL",MAP,NEW ORLEANS,LA,MONTGOMERY,AL
"NEW ORLEANS, LA","MOORLAND, IA",MAP,NEW ORLEANS,LA,MOORLAND,IA
"NEW ORLEANS, LA","MOOSE JAW, SK",MAP,NEW ORLEANS,LA,MOOSE JAW,SK
"NEW ORLEANS, LA","MOOSOMIN, SK",MAP,NEW ORLEANS,LA,MOOSOMIN,SK
"NEW ORLEANS, LA","MORROW, GA",DEF,NEW ORLEANS,LA,MORROW,GA
"NEW ORLEANS, LA","MT PLEASANT, TN",MAP,NEW ORLEANS,LA,MT PLEASANT,TN
"NEW ORLEANS, LA","NASHVILLE, TN",METHANOL,NEW ORLEANS,LA,NASHVILLE,TN
"NEW ORLEANS, LA","NEW SHARON, IA",MAP,NEW ORLEANS,LA,NEW SHARON,IA
"NEW ORLEANS, LA","NORTH TRANSCONA, MB",MAP,NEW ORLEANS,LA,NORTH TRANSCONA,MB
"NEW ORLEANS, LA","NORTH YARD, CO",DEF,NEW ORLEANS,LA,NORTH YARD,CO
"NEW ORLEANS, LA","NORTHGATE, SK",MAP,NEW ORLEANS,LA,NORTHGATE,SK
"NEW ORLEANS, LA","NORWOOD, NC",MAP,NEW ORLEANS,LA,NORWOOD,NC
"NEW ORLEANS, LA","OAKMONT, PA",METHANOL,NEW ORLEANS,LA,OAKMONT,PA
"NEW ORLEANS, LA","OBAN, SK",MAP,NEW ORLEANS,LA,OBAN,SK
"NEW ORLEANS, LA","ODESSA, TX",DEF,NEW ORLEANS,LA,ODESSA,TX
"NEW ORLEANS, LA","ORANGEBURG, SC",MAP,NEW ORLEANS,LA,ORANGEBURG,SC
"NEW ORLEANS, LA","OSBORNE, KS",MAP,NEW ORLEANS,LA,OSBORNE,KS
"NEW ORLEANS, LA","OTTAWA, OH",MAP,NEW ORLEANS,LA,OTTAWA,OH
"NEW ORLEANS, LA","OWENSBORO, KY",METHANOL,NEW ORLEANS,LA,OWENSBORO,KY
"NEW ORLEANS, LA","PADDINGTON, MB",MAP,NEW ORLEANS,LA,PADDINGTON,MB
"NEW ORLEANS, LA","PARKERSBURG, WV",DEF,NEW ORLEANS,LA,PARKERSBURG,WV
"NEW ORLEANS, LA","PAUL, ID",MAP,NEW ORLEANS,LA,PAUL,ID
"NEW ORLEANS, LA","PEACH, TX",DEF,NEW ORLEANS,LA,PEACH,TX
"NEW ORLEANS, LA","PEGASUS, TX",DEF,NEW ORLEANS,LA,PEGASUS,TX
"NEW ORLEANS, LA","POPLAR CORNER, TN",MAP,NEW ORLEANS,LA,POPLAR CORNER,TN
"NEW ORLEANS, LA","QUILL LAKE, SK",MAP,NEW ORLEANS,LA,QUILL LAKE,SK
"NEW ORLEANS, LA","REXBURG, ID",MAP,NEW ORLEANS,LA,REXBURG,ID
"NEW ORLEANS, LA","ROANOKE, VA",DEF,NEW ORLEANS,LA,ROANOKE,VA
"NEW ORLEANS, LA","ROANOKE, VA",METHANOL,NEW ORLEANS,LA,ROANOKE,VA
"NEW ORLEANS, LA","ROELYN, IA",MAP,NEW ORLEANS,LA,ROELYN,IA
"NEW ORLEANS, LA","ROLFE, IA",MAP,NEW ORLEANS,LA,ROLFE,IA
"NEW ORLEANS, LA","RUSSELLVILLE, KY",MAP,NEW ORLEANS,LA,RUSSELLVILLE,KY
"NEW ORLEANS, LA","SAINT JOHN, NB",METHANOL,NEW ORLEANS,LA,SAINT JOHN,NB
"NEW ORLEANS, LA","SEABROOK, NJ",MAP,NEW ORLEANS,LA,SEABROOK,NJ
"NEW ORLEANS, LA","SECO, AZ",MAP,NEW ORLEANS,LA,SECO,AZ
"NEW ORLEANS, LA","SERGEANT BLUFF, IA",MAP,NEW ORLEANS,LA,SERGEANT BLUFF,IA
"NEW ORLEANS, LA","SHOAL LAKE, MB",MAP,NEW ORLEANS,LA,SHOAL LAKE,MB
"NEW ORLEANS, LA","SHREVEPORT, LA",MAP,NEW ORLEANS,LA,SHREVEPORT,LA
"NEW ORLEANS, LA","SUMMITVILLE, TN",MAP,NEW ORLEANS,LA,SUMMITVILLE,TN
"NEW ORLEANS, LA","SUPERIOR, WI",MAP,NEW ORLEANS,LA,SUPERIOR,WI
"NEW ORLEANS, LA","TAFT, FL",DEF,NEW ORLEANS,LA,TAFT,FL
"NEW ORLEANS, LA","THEODORE, AL",METHANOL,NEW ORLEANS,LA,THEODORE,AL
"NEW ORLEANS, LA","TOLEDO AIRLINE, OH",METHANOL,NEW ORLEANS,LA,TOLEDO AIRLINE,OH
"NEW ORLEANS, LA","TOLEDO, OH",METHANOL,NEW ORLEANS,LA,TOLEDO,OH
"NEW ORLEANS, LA","TYLER, TX",MAP,NEW ORLEANS,LA,TYLER,TX
"NEW ORLEANS, LA","UPJOHN, MI",METHANOL,NEW ORLEANS,LA,UPJOHN,MI
"NEW ORLEANS, LA","VIKING, AB",MAP,NEW ORLEANS,LA,VIKING,AB
"NEW ORLEANS, LA","WATERVILLE, NY",MAP,NEW ORLEANS,LA,WATERVILLE,NY
"NEW ORLEANS, LA","WATROUS, SK",MAP,NEW ORLEANS,LA,WATROUS,SK
"NEW ORLEANS, LA","WEYBURN, SK",MAP,NEW ORLEANS,LA,WEYBURN,SK
"NEW ORLEANS, LA","WILLCOX, AZ",MAP,NEW ORLEANS,LA,WILLCOX,AZ
"NEW ORLEANS, LA","WOODROW, SK",MAP,NEW ORLEANS,LA,WOODROW,SK
"NEW ORLEANS, LA","YORKTON, SK",MAP,NEW ORLEANS,LA,YORKTON,SK
"NEWPORT, MN","BIRD ISLAND, MN",MAP,NEWPORT,MN,BIRD ISLAND,MN
"NEWPORT, MN","BIRD ISLAND, MN",UREA,NEWPORT,MN,BIRD ISLAND,MN
"NEWPORT, MN","BRANDON, MB",MAP,NEWPORT,MN,BRANDON,MB
"NEWPORT, MN","BROWNTON, MN",MAP,NEWPORT,MN,BROWNTON,MN
"NEWPORT, MN","BROWNTON, MN",UREA,NEWPORT,MN,BROWNTON,MN
"NEWPORT, MN","BUFFALO LAKE, MN",MAP,NEWPORT,MN,BUFFALO LAKE,MN
"NEWPORT, MN","BUFFALO LAKE, MN",UREA,NEWPORT,MN,BUFFALO LAKE,MN
"NEWPORT, MN","CHIN, AB",MAP,NEWPORT,MN,CHIN,AB
"NEWPORT, MN","CORONA, SD",MAP,NEWPORT,MN,CORONA,SD
"NEWPORT, MN","CORONA, SD",UREA,NEWPORT,MN,CORONA,SD
"NEWPORT, MN","DANUBE, MN",MAP,NEWPORT,MN,DANUBE,MN
"NEWPORT, MN","DANUBE, MN",UREA,NEWPORT,MN,DANUBE,MN
"NEWPORT, MN","ECHO, MN",MAP,NEWPORT,MN,ECHO,MN
"NEWPORT, MN","ECHO, MN",UREA,NEWPORT,MN,ECHO,MN
"NEWPORT, MN","FAIRFAX, MN",MAP,NEWPORT,MN,FAIRFAX,MN
"NEWPORT, MN","FAIRFAX, MN",UREA,NEWPORT,MN,FAIRFAX,MN
"NEWPORT, MN","FRANKLIN, MN",MAP,NEWPORT,MN,FRANKLIN,MN
"NEWPORT, MN","FRANKLIN, MN",UREA,NEWPORT,MN,FRANKLIN,MN
"NEWPORT, MN","GIBBON, MN",MAP,NEWPORT,MN,GIBBON,MN
"NEWPORT, MN","GIBBON, MN",UREA,NEWPORT,MN,GIBBON,MN
"NEWPORT, MN","GRASSY LAKE, AB",MAP,NEWPORT,MN,GRASSY LAKE,AB
"NEWPORT, MN","HECTOR, MN",MAP,NEWPORT,MN,HECTOR,MN
"NEWPORT, MN","HECTOR, MN",UREA,NEWPORT,MN,HECTOR,MN
"NEWPORT, MN","LEADER, SK",MAP,NEWPORT,MN,LEADER,SK
"NEWPORT, MN","MAKWA, MB",MAP,NEWPORT,MN,MAKWA,MB
"NEWPORT, MN","MAYNE, SK",MAP,NEWPORT,MN,MAYNE,SK
"NEWPORT, MN","MILAN, MN",MAP,NEWPORT,MN,MILAN,MN
"NEWPORT, MN","MILAN, MN",UREA,NEWPORT,MN,MILAN,MN
"NEWPORT, MN","MONTEVIDEO, MN",MAP,NEWPORT,MN,MONTEVIDEO,MN
"NEWPORT, MN","MONTEVIDEO, MN",UREA,NEWPORT,MN,MONTEVIDEO,MN
"NEWPORT, MN","MOOSE JAW, SK",MAP,NEWPORT,MN,MOOSE JAW,SK
"NEWPORT, MN","NORTH TRANSCONA, MB",MAP,NEWPORT,MN,NORTH TRANSCONA,MB
"NEWPORT, MN","NORTHGATE, SK",MAP,NEWPORT,MN,NORTHGATE,SK
"NEWPORT, MN","OLIVIA, MN",MAP,NEWPORT,MN,OLIVIA,MN
"NEWPORT, MN","OLIVIA, MN",UREA,NEWPORT,MN,OLIVIA,MN
"NEWPORT, MN","PEEVER, SD",MAP,NEWPORT,MN,PEEVER,SD
"NEWPORT, MN","PEEVER, SD",UREA,NEWPORT,MN,PEEVER,SD
"NEWPORT, MN","RENVILLE, MN",MAP,NEWPORT,MN,RENVILLE,MN
"NEWPORT, MN","RENVILLE, MN",UREA,NEWPORT,MN,RENVILLE,MN
"NEWPORT, MN","SANBORN, MN",MAP,NEWPORT,MN,SANBORN,MN
"NEWPORT, MN","SANBORN, MN",UREA,NEWPORT,MN,SANBORN,MN
"NEWPORT, MN","SHOAL LAKE, MB",MAP,NEWPORT,MN,SHOAL LAKE,MB
"NEWPORT, MN","SISSETON, SD",MAP,NEWPORT,MN,SISSETON,SD
"NEWPORT, MN","SISSETON, SD",UREA,NEWPORT,MN,SISSETON,SD
"NEWPORT, MN","SPRINGFIELD, MN",MAP,NEWPORT,MN,SPRINGFIELD,MN
"NEWPORT, MN","SPRINGFIELD, MN",UREA,NEWPORT,MN,SPRINGFIELD,MN
"NEWPORT, MN","STEWART, MN",MAP,NEWPORT,MN,STEWART,MN
"NEWPORT, MN","STEWART, MN",UREA,NEWPORT,MN,STEWART,MN
"NEWPORT, MN","WALNUT GROVE, MN",MAP,NEWPORT,MN,WALNUT GROVE,MN
"NEWPORT, MN","WALNUT GROVE, MN",UREA,NEWPORT,MN,WALNUT GROVE,MN
"NEWPORT, MN","WEYBURN, SK",MAP,NEWPORT,MN,WEYBURN,SK
"NEWPORT, MN","WILMOT, SD",MAP,NEWPORT,MN,WILMOT,SD
"NEWPORT, MN","WILMOT, SD",UREA,NEWPORT,MN,WILMOT,SD
"NEWPORT, MN","WINTHROP, MN",MAP,NEWPORT,MN,WINTHROP,MN
"NEWPORT, MN","WINTHROP, MN",UREA,NEWPORT,MN,WINTHROP,MN
"NORA SPRINGS, IA","DUNKERTON, IA",MAP,NORA SPRINGS,IA,DUNKERTON,IA
"NORA SPRINGS, IA","DUNKERTON, IA",UAN,NORA SPRINGS,IA,DUNKERTON,IA
"NORA SPRINGS, IA","MARBLE ROCK, IA",MAP,NORA SPRINGS,IA,MARBLE ROCK,IA
"NORA SPRINGS, IA","MARBLE ROCK, IA",UAN,NORA SPRINGS,IA,MARBLE ROCK,IA
"NORA SPRINGS, IA","SHELL ROCK, IA",UAN,NORA SPRINGS,IA,SHELL ROCK,IA
"NORA SPRINGS, IA","VINTON, IA",UAN,NORA SPRINGS,IA,VINTON,IA
"NORTHTOWN, MN","CHILTON, WI",AMMONIA,NORTHTOWN,MN,CHILTON,WI
"NORTHTOWN, MN","DECATUR, IL",AMMONIA,NORTHTOWN,MN,DECATUR,IL
"NORTHTOWN, MN","MURDOCK, MN",AMMONIA,NORTHTOWN,MN,MURDOCK,MN
